ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
66943;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;15 Rue Bausset, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2021-06-24;2021;6;Androï;;G2021F066943;"{""coordinates"": [2.2983235968784994, 48.839213994721945], ""type"": ""Point""}";48.839213994721945,2.2983235968784994;2021-06
58092;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;2 Rue du Père Guérin, 75013 PARIS;75013;Paris 13;13;NATIONALE - DEUX MOULINS;2021-06-21;2021;6;IOPage DMR Paris.fr application;DVD;A2021F058092;"{""coordinates"": [2.354667201810531, 48.83040599490527], ""type"": ""Point""}";48.83040599490527,2.354667201810531;2021-06
66286;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;100b rue Ordener, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2021-06-24;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F066286;"{""coordinates"": [2.3415650058010358, 48.893050001031], ""type"": ""Point""}";48.893050001031,2.3415650058010358;2021-06
64856;Arbres, végétaux et animaux;Herbes éparses;3 Passage Dubail, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2021-06-23;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F064856;"{""coordinates"": [2.359031005947541, 48.87326999937976], ""type"": ""Point""}";48.87326999937976,2.359031005947541;2021-06
57857;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;36 rue des Saules, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2022-02-25;2022;2;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022B057857;"{""coordinates"": [2.340350994748408, 48.889854002446974], ""type"": ""Point""}";48.889854002446974,2.340350994748408;2022-02
74252;Arbres, végétaux et animaux;Herbes éparses;4 Boulevard Gouvion-Saint-Cyr, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2021-09-25;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I074252;"{""coordinates"": [2.290647703291359, 48.885240003120224], ""type"": ""Point""}";48.885240003120224,2.290647703291359;2021-09
8553;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;119 Boulevard Ney, 75018 PARIS;75018;Paris 18;18;MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT;2022-07-04;2022;7;IOPage DMR Paris.fr application;DEVE-SAB;A2022G008553;"{""coordinates"": [2.3337571957314145, 48.89747999539549], ""type"": ""Point""}";48.89747999539549,2.3337571957314145;2022-07
2950;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;6 Rue Marcel Duchamp, 75013 PARIS;75013;Paris 13;13;MASSENA - JEANNE D'ARC;2022-03-02;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C002950;"{""coordinates"": [2.3690128004036657, 48.82496999634818], ""type"": ""Point""}";48.82496999634818,2.3690128004036657;2022-03
87344;Arbres, végétaux et animaux;Pied d'arbre:Pavage ou trottoir dégradé autour d'un arbre;12 boulevard de Reuilly, 75012 PARIS;75012;Paris 12;12;JARDIN DE REUILLY;2021-09-29;2021;9;Androï;DVD;G2021I087344;"{""coordinates"": [2.3908166958935095, 48.83889799665986], ""type"": ""Point""}";48.83889799665986,2.3908166958935095;2021-09
86581;Arbres, végétaux et animaux;Présence de rats;18 rue de la Lune, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2021-09-29;2021;9;Page DMR Paris.fr;DASES;S2021I086581;"{""coordinates"": [2.3500736004921348, 48.86981199903205], ""type"": ""Point""}";48.86981199903205,2.3500736004921348;2021-09
15781;Arbres, végétaux et animaux;Présence de rats;9 Rue Notre Dame de Bonne Nouvelle, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2021-11-07;2021;11;IOPage DMR Paris.fr application;DASES;A2021K015781;"{""coordinates"": [2.349702795526556, 48.869959995031614], ""type"": ""Point""}";48.869959995031614,2.349702795526556;2021-11
71401;Arbres, végétaux et animaux;Herbes éparses;12 Rue Henri Turot, 75019 PARIS;75019;Paris 19;19;BAS - BELLEVILLE;2021-09-24;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I071401;"{""coordinates"": [2.3730599993324537, 48.87646499762096], ""type"": ""Point""}";48.87646499762096,2.3730599993324537;2021-09
15794;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;4 Rue Beccaria, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2022-03-07;2022;3;IOPage DMR Paris.fr application;;A2022C015794;"{""coordinates"": [2.3796982984175927, 48.846439999274295], ""type"": ""Point""}";48.846439999274295,2.3796982984175927;2022-03
15968;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;4  Rue du Renard, 75004 PARIS;75001;Paris 1;4;SAINT - MERRI;2021-11-07;2021;11;IOPage DMR Paris.fr application;;A2021K015968;"{""coordinates"": [2.3519115031338873, 48.8579200019511], ""type"": ""Point""}";48.8579200019511,2.3519115031338873;2021-11
9216;Arbres, végétaux et animaux;Présence de rats;94 Rue Montmartre, 75002 PARIS;75001;Paris 1;2;MONTORGUEIL - SAINT-DENIS;2021-11-04;2021;11;IOPage DMR Paris.fr application;DASES;A2021K009216;"{""coordinates"": [2.344317202691382, 48.86709999718831], ""type"": ""Point""}";48.86709999718831,2.344317202691382;2021-11
86153;Arbres, végétaux et animaux;Herbes éparses;4 Quai de Gesvres, 75004 PARIS;75001;Paris 1;4;SAINT - MERRI;2021-09-29;2021;9;Androï;DPE-STPP-DT;G2021I086153;"{""coordinates"": [2.350125296474413, 48.85633000228667], ""type"": ""Point""}";48.85633000228667,2.350125296474413;2021-09
12569;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;94 Avenue Gambetta, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2021-11-06;2021;11;Androï;;G2021K012569;"{""coordinates"": [2.403371994707248, 48.870495002467656], ""type"": ""Point""}";48.870495002467656,2.403371994707248;2021-11
10484;Arbres, végétaux et animaux;Herbes éparses;181 quater avenue de Clichy, 75017 PARIS;75017;Paris 17;17;MARTIN LUTHER KING;2021-11-05;2021;11;Androï;DPE-STPP-DT;G2021K010484;"{""coordinates"": [2.314881298427457, 48.893590001241385], ""type"": ""Point""}";48.893590001241385,2.314881298427457;2021-11
4434;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;5 Rue du Chevalier de la Barre, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2022-03-02;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C004434;"{""coordinates"": [2.3467114029567235, 48.88736700170123], ""type"": ""Point""}";48.88736700170123,2.3467114029567235;2022-03
55429;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;26 Avenue Jean Jaurès, 75019 PARIS;75019;Paris 19;19;SECRETAN;2021-06-20;2021;6;IOPage DMR Paris.fr application;DVD;A2021F055429;"{""coordinates"": [2.372935495726762, 48.883198000699494], ""type"": ""Point""}";48.883198000699494,2.372935495726762;2021-06
50795;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;6 Avenue de Saint-Ouen, 75018 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2021-06-18;2021;6;IOPage DMR Paris.fr application;;A2021F050795;"{""coordinates"": [2.3255212023287384, 48.88761999831563], ""type"": ""Point""}";48.88761999831563,2.3255212023287384;2021-06
17893;Arbres, végétaux et animaux;Présence de rats;70 rue des Cascades, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-07-07;2021;7;Page DMR Paris.fr;DASES;S2021G017893;"{""coordinates"": [2.3902302036305594, 48.87243299865509], ""type"": ""Point""}";48.87243299865509,2.3902302036305594;2021-07
18041;Arbres, végétaux et animaux;Herbes éparses;42b rue Leroy Dupré, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2021-07-07;2021;7;Page DMR Paris.fr;DPE-STPP-DT;S2021G018041;"{""coordinates"": [2.402090006041994, 48.84294000079507], ""type"": ""Point""}";48.84294000079507,2.402090006041994;2021-07
39915;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;60 Rue Cambronne, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2021-06-15;2021;6;Androï;;G2021F039915;"{""coordinates"": [2.302009795646545, 48.844169997683565], ""type"": ""Point""}";48.844169997683565,2.302009795646545;2021-06
19020;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;3 Rue Meslay, 75003 PARIS;75001;Paris 1;3;ARTS ET METIERS;2022-03-08;2022;3;Androï;;G2022C019020;"{""coordinates"": [2.362258997656281, 48.867210001437634], ""type"": ""Point""}";48.867210001437634,2.362258997656281;2022-03
54876;Arbres, végétaux et animaux;Herbes éparses;10 Rue Chéreau, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2021-06-20;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F054876;"{""coordinates"": [2.351608496416768, 48.827186997923256], ""type"": ""Point""}";48.827186997923256,2.351608496416768;2021-06
22521;Arbres, végétaux et animaux;Présence de souris;47 Rue Vauvenargues, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-10-09;2021;10;IOPage DMR Paris.fr application;DASES;A2021J022521;"{""coordinates"": [2.3314540020907497, 48.895133998441274], ""type"": ""Point""}";48.895133998441274,2.3314540020907497;2021-10
69584;Arbres, végétaux et animaux;Pied d'arbre:Terre manquante dans l'entourage d'un arbre;33 Rue d'Alésia, 75014 PARIS;75014;Paris 14;14;MONTSOURIS - DAREAU;2021-09-23;2021;9;Androï;DEVE-SAB;G2021I069584;"{""coordinates"": [2.3329353031632034, 48.82773200280346], ""type"": ""Point""}";48.82773200280346,2.3329353031632034;2021-09
75012;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;19 Rue des Petits Carreaux, 75002 PARIS;75001;Paris 1;2;MONTORGUEIL - SAINT-DENIS;2021-06-27;2021;6;IOPage DMR Paris.fr application;;A2021F075012;"{""coordinates"": [2.3470980003748556, 48.86713000214558], ""type"": ""Point""}";48.86713000214558,2.3470980003748556;2021-06
4101;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;105 Avenue de Wagram, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2022-03-02;2022;3;IOPage DMR Paris.fr application;DVD;A2022C004101;"{""coordinates"": [2.300618606312979, 48.881749996288285], ""type"": ""Point""}";48.881749996288285,2.300618606312979;2022-03
1399;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;99 rue de la Convention, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-10-01;2021;10;Page DMR Paris.fr;DPE-STPP-DT;S2021J001399;"{""coordinates"": [2.2869315006172664, 48.84166699661939], ""type"": ""Point""}";48.84166699661939,2.2869315006172664;2021-10
12291;Arbres, végétaux et animaux;Présence de rats;26 Allée du Chef d'Escadron de Guillebon, 75014 PARIS;75015;Paris 15;15;PASTEUR - MONTPARNASSE;2021-07-05;2021;7;IOPage DMR Paris.fr application;DASES;A2021G012291;"{""coordinates"": [2.3182873939091766, 48.83956499674796], ""type"": ""Point""}";48.83956499674796,2.3182873939091766;2021-07
20594;Arbres, végétaux et animaux;Présence de rats;30 rue Spontini, 75116 PARIS;75016;Paris 16;16;DAUPHINE;2021-11-09;2021;11;Page DMR Paris.fr;DASES;S2021K020594;"{""coordinates"": [2.277884199957896, 48.86929999947775], ""type"": ""Point""}";48.86929999947775,2.277884199957896;2021-11
10828;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;8 Rue Regnault, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2021-07-05;2021;7;Androï;DEVE-SAB;G2021G010828;"{""coordinates"": [2.379153504519906, 48.82539699680175], ""type"": ""Point""}";48.82539699680175,2.379153504519906;2021-07
35664;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;42bis boulevard de Bonne Nouvelle, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2021-11-16;2021;11;Androï;DEVE-SAB;G2021K035664;"{""coordinates"": [2.3482806943349908, 48.87080399856978], ""type"": ""Point""}";48.87080399856978,2.3482806943349908;2021-11
63548;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;20 Place Henri Langlois, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2022-02-28;2022;2;Androï;DEVE-SAB;G2022B063548;"{""coordinates"": [2.354927493193131, 48.830870000006215], ""type"": ""Point""}";48.830870000006215,2.354927493193131;2022-02
25160;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;39 Rue Linné, 75005 PARIS;75005;Paris 5;5;SAINT - VICTOR;2021-07-09;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G025160;"{""coordinates"": [2.3547119951460878, 48.845999998135895], ""type"": ""Point""}";48.845999998135895,2.3547119951460878;2021-07
27458;Arbres, végétaux et animaux;Présence de rats;10 rue Dumeril, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-07-10;2021;7;IOPage DMR Paris.fr application;DASES;A2021G027458;"{""coordinates"": [2.3573987058131936, 48.83749999510947], ""type"": ""Point""}";48.83749999510947,2.3573987058131936;2021-07
18430;Arbres, végétaux et animaux;Pied d'arbre:Pavage ou trottoir dégradé autour d'un arbre;114 Boulevard de l'Hôpital, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2022-03-08;2022;3;Androï;DVD;G2022C018430;"{""coordinates"": [2.3581273997425605, 48.83526200166714], ""type"": ""Point""}";48.83526200166714,2.3581273997425605;2022-03
31291;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;16 boulevard Richard Lenoir, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-07-12;2021;7;Page DMR Paris.fr;DEVE-SAB;S2021G031291;"{""coordinates"": [2.3705122032438526, 48.85523199505848], ""type"": ""Point""}";48.85523199505848,2.3705122032438526;2021-07
13477;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;65 Rue Traversière, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2021-07-05;2021;7;Androï;DEVE-SAB;G2021G013477;"{""coordinates"": [2.3748206976389286, 48.849419997578075], ""type"": ""Point""}";48.849419997578075,2.3748206976389286;2021-07
14632;Arbres, végétaux et animaux;Herbes éparses;10 rue Juillet, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2021-10-06;2021;10;Page DMR Paris.fr;DPE-STPP-DT;S2021J014632;"{""coordinates"": [2.392015504923314, 48.867569995413405], ""type"": ""Point""}";48.867569995413405,2.392015504923314;2021-10
3300;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;18 Boulevard de Bonne Nouvelle, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2022-01-02;2022;1;IOPage DMR Paris.fr application;DVD;A2022A003300;"{""coordinates"": [2.350877004127809, 48.870380002318434], ""type"": ""Point""}";48.870380002318434,2.350877004127809;2022-01
9836;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;66 Avenue de New York, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2021-07-04;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G009836;"{""coordinates"": [2.288059693349001, 48.85820000320531], ""type"": ""Point""}";48.85820000320531,2.288059693349001;2021-07
4698;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;64 avenue du Général Michel Bizot, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2021-10-02;2021;10;Androï;DEVE-SAB;G2021J004698;"{""coordinates"": [2.4022366976815075, 48.83549499852617], ""type"": ""Point""}";48.83549499852617,2.4022366976815075;2021-10
78210;Arbres, végétaux et animaux;Herbes éparses;251 rue de Bercy, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2021-09-26;2021;9;Page DMR Paris.fr;DPE-STPP-DT;S2021I078210;"{""coordinates"": [2.3680325037821977, 48.84762999639588], ""type"": ""Point""}";48.84762999639588,2.3680325037821977;2021-09
78225;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;249 rue de Bercy, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2021-09-26;2021;9;Page DMR Paris.fr;DEVE-SAB;S2021I078225;"{""coordinates"": [2.368155201817962, 48.847539998261134], ""type"": ""Point""}";48.847539998261134,2.368155201817962;2021-09
88511;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;125 Boulevard de Charonne, 75011 PARIS;75011;Paris 11;11;LEON BLUM - FOLIE-REGNAULT;2021-09-29;2021;9;IOPage DMR Paris.fr application;DVD;A2021I088511;"{""coordinates"": [2.3930792974272177, 48.85725399742136], ""type"": ""Point""}";48.85725399742136,2.3930792974272177;2021-09
42976;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;29 Rue Ordener, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2021-07-17;2021;7;IOPage DMR Paris.fr application;DVD;A2021G042976;"{""coordinates"": [2.354040596811398, 48.890727998593384], ""type"": ""Point""}";48.890727998593384,2.354040596811398;2021-07
25651;Arbres, végétaux et animaux;Présence de rats;17 Rue du Docteur Jacquemaire-Clemenceau, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2021-07-09;2021;7;IOPage DMR Paris.fr application;DASES;A2021G025651;"{""coordinates"": [2.2979664985327446, 48.84233499511211], ""type"": ""Point""}";48.84233499511211,2.2979664985327446;2021-07
37155;Arbres, végétaux et animaux;Herbes éparses;91 Boulevard de Beauséjour, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2022-01-17;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A037155;"{""coordinates"": [2.2647475941258977, 48.85598399990458], ""type"": ""Point""}";48.85598399990458,2.2647475941258977;2022-01
3350;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;43 Quai François Mauriac, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2021-07-02;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G003350;"{""coordinates"": [2.377762001140107, 48.83258000257179], ""type"": ""Point""}";48.83258000257179,2.377762001140107;2021-07
8221;Arbres, végétaux et animaux;Herbes éparses;6 Rue Hermann-Lachapelle, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2022-03-04;2022;3;Androï;DPE-STPP-DT;G2022C008221;"{""coordinates"": [2.350723000115093, 48.89453499797469], ""type"": ""Point""}";48.89453499797469,2.350723000115093;2022-03
47340;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;21 Boulevard Ney, 75018 PARIS;75018;Paris 18;18;CHARLES HERMITE - EVANGILE;2021-07-19;2021;7;Androï;;G2021G047340;"{""coordinates"": [2.3630290018227864, 48.898166997903], ""type"": ""Point""}";48.898166997903,2.3630290018227864;2021-07
74084;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;78 boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-03-31;2022;3;Page DMR Paris.fr;DPE-STPP-DT;S2022C074084;"{""coordinates"": [2.2605224030199027, 48.84313599856771], ""type"": ""Point""}";48.84313599856771,2.2605224030199027;2022-03
74096;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;84V boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-03-31;2022;3;Page DMR Paris.fr;DPE-STPP-DT;S2022C074096;"{""coordinates"": [2.259850702408943, 48.84329599783962], ""type"": ""Point""}";48.84329599783962,2.259850702408943;2022-03
15391;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;6 Rue Pirandello, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2022-04-07;2022;4;Androï;DEVE-SAB;G2022D015391;"{""coordinates"": [2.3572020059259606, 48.837115997069816], ""type"": ""Point""}";48.837115997069816,2.3572020059259606;2022-04
49905;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;26 Rue Guynemer, 75006 PARIS;75006;Paris 6;6;ODEON;2022-01-22;2022;1;IOPage DMR Paris.fr application;DVD;A2022A049905;"{""coordinates"": [2.3324668029636464, 48.84675600034918], ""type"": ""Point""}";48.84675600034918,2.3324668029636464;2022-01
75026;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;5 Avenue du Maréchal Franchet d'Esperey, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2022-03-31;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C075026;"{""coordinates"": [2.2632999934531823, 48.856987002382674], ""type"": ""Point""}";48.856987002382674,2.2632999934531823;2022-03
53827;Arbres, végétaux et animaux;Herbes éparses;11 Rue Jean Beausire, 75004 PARIS;75001;Paris 1;4;ARSENAL;2022-01-24;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A053827;"{""coordinates"": [2.368173001751602, 48.85429800227957], ""type"": ""Point""}";48.85429800227957,2.368173001751602;2022-01
